Supermercado,Fecha_extraccion,Categoria,Articulo,Precio,id,Nombre_Extraido,Detalle_Extraido,Marca_Extraida,Cantidad_Extraida
IBERIA,03-09-2025 18:34:53,Abarrotes,NESTLE CARNETION SABOR A QUESO 290 ML.,105.0,1074,Carnetion,Sabor a queso,Nestle,290 ml
IBERIA,03-09-2025 17:38:35,Abarrotes,GOYA HAB. ROSADAS 10.5 OZ,70.0,571,Habichuelas Rosadas,,Goya,10.5 oz
IBERIA,03-09-2025 17:49:52,Abarrotes,GOYA SAZON CON AZAFRAN 3.52 OZ,195.0,634,Sazon,con azafrán,Goya,3.52 oz
IBERIA,03-09-2025 17:16:03,Abarrotes,EL GAITERO CHIP DE MELOCOTON,150.0,382,CHIP DE MELOCOTON,,EL GAITERO,
IBERIA,03-09-2025 18:12:21,Abarrotes,LA LECHERA LEC CONDENSADA 48X403G,125.0,823,LECHE CONDENSADA,,LA LECHERA,48x403g
IBERIA,03-09-2025 18:34:53,Abarrotes,NESTLE CERELAC PROBIOTICOS+LEC. 1KG,690.0,1075,CERELAC,"Probióticos, leche en polvo",Nestle,1kg
IBERIA,03-09-2025 17:38:35,Abarrotes,GOYA HAB. ROSADAS 15 OZ.,105.0,572,Habichuelas Rosadas,,Goya,15 oz
IBERIA,03-09-2025 17:16:03,Abarrotes,EL GAITERO CHIP DE UVA BLANCA,150.0,383,CHIP DE UVA BLANCA,,EL GAITERO,
IBERIA,03-09-2025 18:12:21,Abarrotes,LA LEONESA TE MANZANILLA 25 SOB,175.0,824,TE MANZANILLA,,LA LEONESA,25 SOB
IBERIA,03-09-2025 17:49:52,Abarrotes,GOYA SAZON CON CULANTRO Y ACHIOTE 3.52 0,195.0,635,Sazon Con Culantro y Achiote,,Goya,3.52 oz
IBERIA,03-09-2025 18:34:53,Abarrotes,NESTLE IDEAL NUTRIFORT 12X800G,460.0,1076,IDEAL NUTRIFORT,,NESTLE,12x800g
IBERIA,03-09-2025 17:16:03,Abarrotes,EL GALLO ACEITE 128 OZ,535.0,384,ACEITE,,EL GALLO,128 OZ
IBERIA,03-09-2025 17:38:35,Abarrotes,GOYA HAB. ROSADAS 29 OZ,150.0,573,Habichuelas Rosadas,,Goya,29 oz
IBERIA,03-09-2025 17:49:52,Abarrotes,GOYA SAZON CUL/ACH 1.41 OZ,95.0,636,Sazon,Condimento culinario con achiote,Goya,1.41 oz
IBERIA,03-09-2025 18:12:21,Abarrotes,LA LEONESA TILA FLOR 10 SOB,85.0,825,Tila Flor,,LA LEONESA,10 sob
IBERIA,03-09-2025 17:16:03,Abarrotes,EL GALLO ACEITE 64 OZ,295.0,385,ACEITE,,EL GALLO,64 OZ
IBERIA,03-09-2025 18:34:53,Abarrotes,NESTOGENO 1L COMS FI BIB 2X700G DO,1350.0,1077,Nestozeno,"Formato en compacts, bidones de 2x700g, tamaño familiar de 1 litro",Nestogeno,1L
IBERIA,03-09-2025 17:38:35,Abarrotes,GOYA HAB. TIERNAS CORTADAS VAINITAS 8 OZ,65.0,574,Habichuelas Tiernas Cortadas,Vainitas,Goya,8 oz
IBERIA,03-09-2025 17:49:52,Abarrotes,GOYA SAZON CULANTRO Y ACHIOTE 0.88 OZ,43.0,637,Sazon Culantro y Achiote,,Goya,0.88 oz
IBERIA,03-09-2025 17:16:03,Abarrotes,EL GUSTOSO AJO EN PASTA 10 OZ,100.0,386,AJO EN PASTA,,EL GUSTOSO,10 OZ
IBERIA,03-09-2025 18:34:53,Abarrotes,NESTOGENO 2 FORMULA INFANTIL 12X900GR,940.0,1078,NestoGeno 2 Formula Infantil,,Nestogeno,12x900gr
IBERIA,03-09-2025 17:38:35,Abarrotes,GOYA HAB. TIERNAS REBANADAS 8 OZ,70.0,575,Habichuelas Tiernas Rebanadas,,Goya,8 oz
IBERIA,03-09-2025 18:12:21,Abarrotes,LA SANJUANERA LECHE 12/900GR,405.0,826,Lecche,,LA SANJUANERA,900GR
IBERIA,03-09-2025 17:49:52,Abarrotes,GOYA SAZON LIQUIDO 15 OZ,80.0,638,Sazon Liquido,,Goya,15 Oz
IBERIA,03-09-2025 17:16:03,Abarrotes,EL PILON ARROZ SELECTO 10 LB,395.0,387,ARROZ SELECTO,,EL PILON,10 LB
IBERIA,03-09-2025 17:38:35,Abarrotes,GOYA HABAS LIMA VERDE 15 OZ,120.0,576,Habas Lima Verde,,Goya,15 oz
IBERIA,03-09-2025 18:12:21,Abarrotes,LA SEVILLANA ACEITUNAS 12/16 0Z,90.0,827,ACEITUNAS,tamaño 12/16,LA SEVILLANA,0Z
IBERIA,03-09-2025 17:49:52,Abarrotes,GOYA SAZON LIQUIDO 30 OZ,140.0,639,Sazon Liquido,,Goya,30 Oz
IBERIA,03-09-2025 18:34:53,Abarrotes,NESTOGENO 2L COMFORTIS 2X700G DO,1400.0,1079,Nestozeno,"Comfortis, envase doble",Nestogeno,1.4L
IBERIA,03-09-2025 18:34:53,Abarrotes,NESTOGENO I 400G #34067,400.0,1080,Nestozeno,I,Nestle,400g
IBERIA,03-09-2025 17:16:03,Abarrotes,EL REY AZUKITA 1000 GRS,230.0,388,AZUKITA,,EL REY,1000 GRs
IBERIA,03-09-2025 17:38:35,Abarrotes,GOYA HABICHUELAS BLANCAS 15.5 OZ,80.0,577,Habichuelas Blancas,,Goya,15.5 oz
IBERIA,03-09-2025 17:49:52,Abarrotes,GOYA SAZONADOR TOTAL 5.5OZ,135.0,640,Sazonador Total,,Goya,5.5oz
IBERIA,03-09-2025 18:12:21,Abarrotes,LA SEVILLANA ALCAPARRADO C/P 12/16,95.0,828,ALCAPARRAS,"CON SERVOBJETO, ENVASE DE PLASTICO",LA SEVILLANA,12/16 UNID
IBERIA,03-09-2025 18:34:53,Abarrotes,NESTOGENO II 400 GR,445.0,1081,Nestozeno II,,Nestlé,400 gr
IBERIA,03-09-2025 17:16:03,Abarrotes,EL REY AZUKITAS 425 GR,125.0,389,AZUKITAS,,EL REY,425 GR
IBERIA,03-09-2025 18:12:21,Abarrotes,LA SEVILLANA ALCAPARRADO C/P 24/8,65.0,829,ALCAPARROAS,,LA SEVILLANA,24 UNID/CARA
IBERIA,03-09-2025 17:38:35,Abarrotes,GOYA HABICHUELAS NEGRAS 15.5 OZ,75.0,578,Habichuelas Negras,,Goya,15.5 oz
IBERIA,03-09-2025 17:49:52,Abarrotes,GOYA SAZONADOR TOTAL 11 OZ,250.0,641,Sazonador Total,,Goya,11 oz
IBERIA,03-09-2025 17:16:03,Abarrotes,EL REY CHOCOFLAKES 425 GR,135.0,390,CHOCOFLAKES,,EL REY,425 GR
IBERIA,03-09-2025 18:34:53,Abarrotes,NESTUM BL PROBIOTICOS CL CHOC 270G,255.0,1082,NESTUM,"BL Probióticos, chocolate, en formato de caja (cl)",Nestum,270g
IBERIA,03-09-2025 17:38:35,Abarrotes,GOYA HABICHUELAS PINTAS 15.5 OZ,80.0,579,Habichuelas Pintas,,Goya,15.5 oz
IBERIA,03-09-2025 18:12:21,Abarrotes,LA SEVILLANA ALCAPARRAS 12/16 0Z.,90.0,830,Alcaparras,"tamaño 12/16, en conserva",La Sevillana,0Z
IBERIA,03-09-2025 17:49:52,Abarrotes,GOYA SOFRITO 6 OZ,100.0,642,SOFRITO,,GOYA,6 OZ
IBERIA,03-09-2025 18:12:21,Abarrotes,LASAGNA CHEF BOYARDEE /15 OZ #33254,135.0,831,Lasagna,Chef Boyardee,Chef Boyardee,15 oz
IBERIA,03-09-2025 18:34:53,Abarrotes,NESTUM PROBIO. 5 CEREALES 270 GR.,230.0,1083,NESTUM PROBIO,5 CEREALES,NESTUM,270 GR
IBERIA,03-09-2025 17:38:35,Abarrotes,GOYA HABICHUELAS ROJAS GUISADAS 15 OZ,75.0,580,Habichuelas Rojas Guisadas,,Goya,15 oz
IBERIA,03-09-2025 17:49:52,Abarrotes,GOYA TOMATES MOLIDOS GOYA 15 OZ,105.0,643,TOMATES MOLIDOS,,GOYA,15 OZ
IBERIA,03-09-2025 17:16:03,Abarrotes,ELECTROLIT AD. NJA. MANDARINA 625 ML,180.0,391,ELECTROLIT,AD. NJA. MANDARINA,"No especificada en la descripción proporcionada, pero 'ELECTROLIT' podría ser la marca.",625 ML
IBERIA,03-09-2025 18:12:21,Abarrotes,LAUREL MOLIDO FRASCO 50 GR,75.0,832,Laurel molido,,,50 gr
IBERIA,03-09-2025 18:34:53,Abarrotes,NESTUM PROBIOTICOS AVENA 270G #12145710,250.0,1084,NESTUM Probióticos,Avena,Nestum,270g
IBERIA,03-09-2025 17:49:52,Abarrotes,GOYA TOMATES TROZOS 14.5 OZ,105.0,644,TOMATES TROZOS,,GOYA,14.5 OZ
IBERIA,03-09-2025 17:38:35,Abarrotes,GOYA HABICHUELAS ROJAS KIDNEY 24/16OZ,110.0,581,Habichuelas Rojas Kidney,,Goya,16oz
IBERIA,03-09-2025 17:16:03,Abarrotes,ELECTROLIT ADULTOS MORA AZUL F/625 ML,175.0,392,ELECTROLIT ADULTOS,MORA AZUL,"No especificada en el nombre del producto, pero podría ser Electrolit si es una marca registrada para este tipo de bebidas.",625 ml
IBERIA,03-09-2025 18:12:21,Abarrotes,LAYS CLASICAS SAL TA CS 110GX16X1,120.0,833,CLASICAS,salta (sabor salado tradicional),LAYS,110g x 16 unidades
IBERIA,03-09-2025 18:34:53,Abarrotes,NESTUM PROBIOTICOS TRIGO MIEL 12X730G,600.0,1085,NESTUM Probióticos,Con trigo y miel,Nestum,12x730g
IBERIA,03-09-2025 17:49:52,Abarrotes,GOYA VAINITAS REBANADAS (FRENCH STYLE) 1,95.0,645,VAINITAS REBANADAS (FRENCH STYLE),,GOYA,1
IBERIA,03-09-2025 17:38:35,Abarrotes,GOYA HABICHUELAS ROJAS RED KINEY 15.5 OZ,70.0,582,Habichuelas Rojas Red Kidney,"Frijoles rojos de la marca Goya, tipo red kidney",Goya,15.5 oz
IBERIA,03-09-2025 17:16:03,Abarrotes,ENFAGROW TODDLER PREMIUM 21OZ 595G,1050.0,393,ENFAGROW TODDLER PREMIUM,,,595g
IBERIA,03-09-2025 18:12:21,Abarrotes,LAYS CLASSIC POTATO CHIPS,360.0,834,LAYS CLASSIC POTATO CHIPS,,LAYS,
IBERIA,03-09-2025 18:34:53,Abarrotes,NESTUM TRIGO Y FRUTAS 24X300G.,235.0,1086,NESTUM,Trigo y Frutas,Nestum,24x300g
IBERIA,03-09-2025 17:16:03,Abarrotes,ENFAMIL PREMIUM LIPIL 12.5 OZ REF: 10424,545.0,394,ENFAMIL PREMIUM LIPIL,,Enfamil,12.5 Oz
IBERIA,03-09-2025 17:38:35,Abarrotes,GOYA HABICHUELAS ROMANAS 15.5 OZ,80.0,583,Habichuelas Romanas,,Goya,15.5 oz
IBERIA,03-09-2025 17:49:52,Abarrotes,GOYA VEGETALES MIXTOS 8.25 OZ,80.0,646,VEGETALES MIXTOS,,GOYA,8.25 OZ
IBERIA,03-09-2025 18:12:21,Abarrotes,LAYS QUESO BLANCO TA CS 110GX16X1,120.0,835,LAYS QUESO BLANCO,TA CS,LAYS,110g X 16 X 1
IBERIA,03-09-2025 17:38:35,Abarrotes,GOYA HABICHUELAS ROSADAS 15 OZ,80.0,584,Habichuelas Rosadas,,Goya,15 Oz
IBERIA,03-09-2025 17:16:03,Abarrotes,ENFG PREMIUM TODDLER PWD VAN 24OZ,965.0,395,PREMIUM TODDLER PWD VAN,,ENFG,24OZ
IBERIA,03-09-2025 18:34:53,Abarrotes,NESTUN CERELAC TRICO C/ LECHE PREBIOTICO,690.0,1087,CERELAC,trico c/ leche prebiotico,NESTLE,
IBERIA,03-09-2025 17:49:52,Abarrotes,GOYA VEGETALES MIXTOS C/PAPA 14.90 OZ,95.0,647,VEGETALES MIXTOS,con papa,GOYA,14.90 oz
IBERIA,03-09-2025 17:16:03,Abarrotes,ENJUAGUE BUCAL SEPTICON 16 OZ,205.0,396,Enjuague bucal,Septicon,Septicon,16 oz
IBERIA,03-09-2025 18:34:53,Abarrotes,NIDO CRECIMIENTO 2.2+2X12KG,1900.0,1088,NIDO Crecimiento,Para niños a partir de 2 años y medio,NIDO,24 kg
IBERIA,03-09-2025 18:12:21,Abarrotes,LECHE CHOCO RICA /500 ML #303,57.0,836,LECHE CHOCO RICA,,,500 ML
IBERIA,03-09-2025 17:38:35,Abarrotes,GOYA HABICUELAS NEGRAS B/SODIO 15 OZ,90.0,585,Habichuelas Negras,Sin sodio,Goya,15 oz
IBERIA,03-09-2025 17:49:52,Abarrotes,GOYA VEGETALES MIXTOS C/PAPA 8 OZ,70.0,648,VEGETALES MIXTOS C/PAPA,,GOYA,8 OZ
IBERIA,03-09-2025 18:12:21,Abarrotes,LECHE CONDENSADA LA LECHERA 405 GR,120.0,837,LECHE CONDENSADA,LA LECHERA,LA LECHERA,405 GR
IBERIA,03-09-2025 18:34:53,Abarrotes,NIDO CRECIMIENTO 800 GR,830.0,1089,NIDO,CRECIMIENTO,NIDO,800 GR
IBERIA,03-09-2025 17:16:03,Abarrotes,ENRIQUILLO AGUA TONICA 12/450 ML,31.0,397,AGUA TONICA,,ENRIQUILLO,12/unidades_de_450_ml
IBERIA,03-09-2025 17:38:35,Abarrotes,GOYA HARINA AMARILLA MASAREPA 24 OZ,85.0,586,MASAREPA,Harina amarilla,GOYA,24 oz
IBERIA,03-09-2025 17:49:52,Abarrotes,GOYA VINAGRE BLANCO 12/32 OZ,115.0,649,VINAGRE BLANCO,,GOYA,12/32 OZ
IBERIA,03-09-2025 18:34:53,Abarrotes,NIDO CRECIMIENTO DELACT 800G,925.0,1090,NIDO CRECIMIENTO,DELACT,NIDO,800g
IBERIA,03-09-2025 18:12:21,Abarrotes,LECHE CONDENSADA LATA 395 GR,120.0,838,Leche condensada,,,395 gr
IBERIA,03-09-2025 17:16:03,Abarrotes,ENSURE ADV.NUTRIVIGOR VAINILLA 400 GR,1200.0,398,ENSURE ADV.NUTRIVIGOR,VAINILLA,ENSURE,400 GR
IBERIA,03-09-2025 17:38:35,Abarrotes,GOYA HARINA AMARILLA MASAREPA 35OZ,120.0,587,MASAREPA,Harina amarilla,GOYA,35oz
IBERIA,03-09-2025 17:49:52,Abarrotes,GOYA VINAGRE BLANCO 16 OZ,70.0,650,VINAGRE BLANCO,,GOYA,16 OZ
IBERIA,03-09-2025 18:12:21,Abarrotes,LECHE DE ALMENDRA C/VAINILLA SILK REF. 0,245.0,839,LECHE DE ALMENDRA,C/VAINILLA,SILK,no especificada
IBERIA,03-09-2025 17:16:03,Abarrotes,ENSURE ADVANCE FRESA 400GR,1200.0,399,ENSURE ADVANCE,Sabor fresa,Ensure,400gr
IBERIA,03-09-2025 18:34:53,Abarrotes,NIDO CRECIMIENTO PREBIO 1 BOLSA 12X800GD,760.0,1091,NIDO CRECIMIENTO PREBIO,,NIDO,12x800g
IBERIA,03-09-2025 17:38:35,Abarrotes,GOYA HARINA BLANCA MASAREPA 24 OZ,90.0,588,MASAREPA,Harina blanca,GOYA,24 oz
IBERIA,03-09-2025 17:49:52,Abarrotes,GOYA VINAGRE DE MANZANA 16 OZ,100.0,651,VINAGRE DE MANZANA,,GOYA,16 OZ
IBERIA,03-09-2025 18:12:21,Abarrotes,LECHE DE COCO EN POLVO 12 OZ 12/1,390.0,840,Leche de Coco,En polvo,,12 oz
IBERIA,03-09-2025 18:34:53,Abarrotes,NIDO CRECIMIENTO PREBIO 1 BOLSA 6X1.2KG,1100.0,1092,NIDO CRECIMIENTO PREBIO,1 BOLSA,NIDO,6x1.2KG
IBERIA,03-09-2025 17:38:35,Abarrotes,GOYA HARINA BLANCA MASAREPA 35 OZ,130.0,589,MASAREPA,Harina blanca,GOYA,35 oz
IBERIA,03-09-2025 17:49:52,Abarrotes,GOYA VINAGRE DE MANZANA 32 OZ,170.0,652,VINAGRE DE MANZANA,,GOYA,32 OZ
IBERIA,03-09-2025 17:27:16,Abarrotes,ENSURE ADVANCE VAINILLA 8OZ,225.0,400,ENSURE ADVANCE,VAINILLA,"No especificada en el nombre del producto, pero podría ser Ensure de Nestlé o una marca similar que no ha sido mencionada.",8OZ
IBERIA,03-09-2025 18:34:53,Abarrotes,NIDO CRECIMIENTO PREBIO BOLSA 2200G,1700.0,1093,NIDO Crecimiento Prebio,No se proporcionan características específicas en la descripción.,NIDO,2200g
IBERIA,03-09-2025 18:12:21,Abarrotes,LECHE DE COCO VICTORINA 24/10.5 OZ,85.0,841,LECHE DE COCO,VICTORINA,VICTORINA,10.5 OZ
IBERIA,03-09-2025 17:38:35,Abarrotes,GOYA HARINA BLANCA MASAREPA 5 LB,285.0,590,MASAREPA,Harina blanca,GOYA,5 LB
IBERIA,03-09-2025 17:27:16,Abarrotes,ENSURE NG CHOCOLATE 400 GRS,950.0,401,ENSURE NG,CHOCOLATE,Ensure,400 GRS
IBERIA,03-09-2025 17:49:52,Abarrotes,GOYA ZANAHORIAS REBANADAS 14.5 OZ,95.0,653,ZANAHORIAS REBANADAS,,GOYA,14.5 OZ
IBERIA,03-09-2025 18:12:21,Abarrotes,"Leche en Polvo Alacta Plus, 1800 g",2100.0,842,Leche en Polvo,Alacta Plus,Alacta,1800 g
IBERIA,03-09-2025 18:34:53,Abarrotes,NIDO FORTIGROW 4X2.2KG,1700.0,1094,FORTIGROW,,NIDO,8.8kg
IBERIA,03-09-2025 17:38:35,Abarrotes,GOYA HARINA DE MAIZ AMARILLA FINA 12 OZ,25.0,591,Harina de Maíz Amarilla Fina,,Goya,12 oz
IBERIA,03-09-2025 17:27:16,Abarrotes,ENSURE NG FRESA 400GRS,1000.0,402,ENSURE NG,Fresa,"No especificada en el nombre del producto, pero podría ser Ensure de Nestlé o similar.",400grs
IBERIA,03-09-2025 17:49:52,Abarrotes,GOYA ZANAHORIAS REBANADAS 8 OZ,65.0,654,ZANAHORIAS REBANADAS,,GOYA,8 OZ
IBERIA,03-09-2025 18:34:53,Abarrotes,NIDO FORTIGROW 6X1600G R/11461860,1450.0,1095,FORTIGROW,,NIDO,6x1600g
IBERIA,03-09-2025 18:12:21,Abarrotes,LECHE EN POLVO RICA 1000 GR.,585.0,843,LECHE EN POLVO,RICA,,1000 GR
IBERIA,03-09-2025 17:27:16,Abarrotes,ENTEREX PLUS VAINILLA 8 OZ,175.0,403,ENTEREX PLUS,VAINILLA,ENTEREX,8 OZ
IBERIA,03-09-2025 17:38:35,Abarrotes,GOYA HONGOS ENTEROS (CHAMPINONES) 4 OZ,120.0,592,HONGOS ENTEROS (CHAMPINONES),,GOYA,4 OZ
IBERIA,03-09-2025 17:49:52,Abarrotes,GRAGEAS DE COLORES /500G #LSC-00045,275.0,655,Grageas de Colores,,,500g
IBERIA,03-09-2025 18:12:21,Abarrotes,LECHE EN POLVO RICA 1500 GR,865.0,844,LECHE EN POLVO RICA,,RICA,1500 GR
IBERIA,03-09-2025 17:27:16,Abarrotes,ESPAGUETIS MILANO 800GR,70.0,404,ESPAGETIS,MILANO,MILANO,800GR
IBERIA,03-09-2025 18:34:53,Abarrotes,NIDO LECHE FORT/VIT HIERRO 12/800,630.0,1096,Lecche Fort/Vit Hierro,Fortificado con vitamina y hierro,NIDO,800 gr
IBERIA,03-09-2025 17:38:35,Abarrotes,GOYA HONGOS REBANADOS (CHAMPINONES) 4 OZ,150.0,593,HONGOS REBANADOS,(CHAMPINONES),GOYA,4 OZ
IBERIA,03-09-2025 17:49:52,Abarrotes,GRANO DE ORO HARINA EXTRA GRUESA 14 OZ,32.0,656,Harina Extra Gruesa,,Grano de Oro,14 oz
IBERIA,03-09-2025 18:12:21,Abarrotes,LECHE EVAPORADA CARNATION 315GR,80.0,845,LECHE EVAPORADA,CARNATION,CARNATION,315gr
IBERIA,03-09-2025 18:34:53,Abarrotes,NOGLUT GALLETAS JUNGLA CACAO 100 GRS,150.0,1097,Galletas Jungla Cacao,Sin gluten,NoGlut,100 grs
IBERIA,03-09-2025 17:38:35,Abarrotes,GOYA JALEA DE UVA 15 OZ,170.0,594,Jalea de uva,,GOYA,15 oz
IBERIA,03-09-2025 17:27:16,Abarrotes,ESPALSA MAYONESA LIGHT 1/2 GL,260.0,405,ESPALDA MAYONESA LIGHT,,,1/2 GL
IBERIA,03-09-2025 17:49:52,Abarrotes,GRANOS CHICHAROS 16 OZ 1 LB,80.0,657,CHICHAROS,,,1 LB (equivalente a 16 oz)
IBERIA,03-09-2025 18:12:21,Abarrotes,LECHE EVAPORADA RICA 11.2 OZ,60.0,846,LECHE EVAPORADA RICA,,,11.2 OZ
IBERIA,03-09-2025 18:34:53,Abarrotes,NOSOTRAS PLUS TELA 10 ULTRA INVISIBLE,95.0,1098,NOSOTRAS PLUS TELA 10 ULTRA INVISIBLE,,NOSOTRAS,
IBERIA,03-09-2025 17:27:16,Abarrotes,ESPIRAL INTEGRAL DEL CESAR 20/400 GRS,52.0,406,ESPIRAL INTEGRAL DEL CESAR,,,20/400 GRS
IBERIA,03-09-2025 17:38:35,Abarrotes,GOYA JAMON COCINADO 16 OZ,360.0,595,JAMON COCINADO,,GOYA,16 OZ
IBERIA,03-09-2025 17:49:52,Abarrotes,GRANOS GUISADOS FRIJOLES DE OLLA GOYA 12,90.0,658,Frijoles de olla,Guisados,Goya,12 unidades
IBERIA,03-09-2025 18:12:21,Abarrotes,LECHE EVAPORADA RICA 500 ML,80.0,847,LECHE EVAPORADA RICA,,,500 ML
IBERIA,03-09-2025 18:46:13,Abarrotes,NS CHOISE VASO HONGO 65G,70.0,1099,Vaso Hongo,,NS CHOISE,65g
IBERIA,03-09-2025 17:38:35,Abarrotes,GOYA JUGO DE LIMON 32 OZ,125.0,596,Jugo de limón,,Goya,32 oz
IBERIA,03-09-2025 17:27:16,Abarrotes,ESPIRALES PRINCESA 350 GR,35.0,407,Espirales Princesa,,Princesa,350 gr
IBERIA,03-09-2025 17:49:52,Abarrotes,GUANDULES VERDES C/COCO GOYA 8 OZ,85.0,659,Guandules Verdes,Con Coco,Goya,8 Oz
IBERIA,03-09-2025 18:12:21,Abarrotes,LECHE EVAPORADA RICA/265G,45.0,848,Leche evaporada,Rica,,265g
IBERIA,03-09-2025 18:46:13,Abarrotes,NUEZ MOSCADA MOLIDA DE ORIENTE /85 GR,205.0,1100,NUEZ MOSCADA MOLIDA,DE ORIENTE,,85 GR
IBERIA,03-09-2025 17:38:35,Abarrotes,GOYA JUGO DE LIMON 8 OZ,50.0,597,Jugo de limón,,Goya,8 oz
IBERIA,03-09-2025 17:27:16,Abarrotes,ESPUMANTE EL GAITERO CHIP DE FRESA,160.0,408,ESPUMANTE EL GAITERO CHIP DE FRESA,,EL GAITERO,
IBERIA,03-09-2025 17:49:52,Abarrotes,GUANDULES VERDES GOYA 15 OZ,105.0,660,Guandules Verdes,,Goya,15 Oz
IBERIA,03-09-2025 18:12:21,Abarrotes,LECHE INNOVA 3 400 GR,625.0,849,LECHE,INNOVA 3,Innova,400 GR
IBERIA,03-09-2025 17:27:16,Abarrotes,EVA HARINA DE COCO 1LB 1/12,170.0,409,HARINA DE COCO,EVA,EVA,1 LB
IBERIA,03-09-2025 17:38:35,Abarrotes,GOYA JUGO DE LIMON VERDE 32OZ,125.0,598,Jugo de Limon Verde,,GOYA,32oz
IBERIA,03-09-2025 17:49:52,Abarrotes,GUANDULES VERDES GOYA 8 OZ,65.0,661,Guandules Verdes,,Goya,8 Oz
IBERIA,03-09-2025 18:46:13,Abarrotes,NUTELLA JAIR T.400 15/1 #F33-9800895007,535.0,1101,NUTELLA,JAIR T.400 15/1,NUTELLA,400+g
IBERIA,03-09-2025 18:12:21,Abarrotes,LECHE LA GRANJA 12/1LT,70.0,850,LECHE,LA GRANJA,LA GRANJA,12x1LT
IBERIA,03-09-2025 17:27:16,Abarrotes,EXTRA VIEJO 45 ANIVERSARIO 700ML,525.0,410,EXTRA VIEJO 45 ANIVERSARIO,,,700ml
IBERIA,03-09-2025 17:49:52,Abarrotes,GOYA KETCHUP 20 OZ,155.0,599,KETCHUP,,GOYA,20 OZ
IBERIA,03-09-2025 18:46:13,Abarrotes,NUTELLA JAIR T.750 12/1 #F34-9800895250,870.0,1102,NUTELLA,JAIR T.750 12/1,NUTELLA,750 gr
IBERIA,03-09-2025 17:49:52,Abarrotes,GUARINA GALLETA DE LECHE 1X48X45GR,12.0,662,Galleta de Leche,,Guarina,48x45gr
IBERIA,03-09-2025 18:12:21,Abarrotes,LECHE LA VAQUITA RICA 1LT.,75.0,851,LECHE,LA VAQUITA RICA,VAQUITA,1LT
IBERIA,03-09-2025 18:46:13,Abarrotes,NUTRA LECHE 400 GR,300.0,1103,Lecche,,NUTRA,400 GR
IBERIA,03-09-2025 17:27:16,Abarrotes,FAB CON SUAVIZANTE 850GR,170.0,411,SUAVIZANTE,,FAB,850GR
IBERIA,03-09-2025 17:49:52,Abarrotes,GOYA LUNCHEON MEAT 12 OZ,230.0,600,LUNCHEON MEAT,,GOYA,12 OZ
IBERIA,03-09-2025 17:49:52,Abarrotes,GUARINA GALLETAS DE LECHE 227 GR,51.0,663,Guarina Galletas de Leche,,Guarina,227 gr
IBERIA,03-09-2025 18:46:13,Abarrotes,NUTRA LECHE FRESA 400 GR,265.0,1104,Lecche Fresa,,NUTRA,400 GR
IBERIA,03-09-2025 17:27:16,Abarrotes,FAB DETERGENTE 1800GR,330.0,412,DETERGENTE,,FAB,1800GR
IBERIA,03-09-2025 18:12:21,Abarrotes,LECHE LISTAMILK 1LT GRADO A Y D 1,80.0,852,LECHE,,Listamilk,1Lt
IBERIA,03-09-2025 17:49:52,Abarrotes,GOYA MAIZ EN CREMA 8.5 OZ,70.0,601,MAIZ EN CREMA,,GOYA,8.5 OZ
IBERIA,03-09-2025 17:49:52,Abarrotes,GUARINA SALADITAS GALLETAS 12 UD,59.0,664,Saladitas,,Guarina,12 UD
IBERIA,03-09-2025 18:12:21,Abarrotes,LECHE LISTAMILK PLASTICO 1L,80.0,853,Leche,"Listamilk, envase de plástico",Listamilk,1L
IBERIA,03-09-2025 18:46:13,Abarrotes,NUTRA SIN LACTOSA 24/400G R/10197403,345.0,1105,NUTRA SIN LACTOSA,Sin lactosa,Nutra,400g
IBERIA,03-09-2025 17:27:16,Abarrotes,FAB DETERGENTE BEBE 850 GR,170.0,413,DETERGENTE BEBE,,FAB,850 GR
IBERIA,03-09-2025 17:49:52,Abarrotes,GOYA MAIZ EN GRANO 15.25 OZ,90.0,602,MAIZ EN GRANO,,GOYA,15.25 OZ
IBERIA,03-09-2025 18:12:21,Abarrotes,LECHE LISTAMILK RICA 250 ML,25.0,854,LECHE,LISTAMILK RICA,Listamilk,250 ml
IBERIA,03-09-2025 18:46:13,Abarrotes,NUTRA SIN LACTOSA 48/125G R/10197416,105.0,1106,NUTRA SIN LACTOSA,48/125G,,48x125g
IBERIA,03-09-2025 17:49:52,Abarrotes,GUARINA SANDWICH VAINILLA,90.0,665,GUARINA SANDWICH VAINILLA,,Guarina,
IBERIA,03-09-2025 17:27:16,Abarrotes,FAB MAXIMO PODER 900 GR,210.0,414,MAXIMO PODER,,FAB,900 GR
IBERIA,03-09-2025 17:49:52,Abarrotes,GUINEO AMARILLO LB,23.0,666,Guineo Amarillo,,,1 lb
IBERIA,03-09-2025 17:49:52,Abarrotes,GOYA MAIZ EN GRANO 8 OZ,60.0,603,MAIZ EN GRANO,,GOYA,8 OZ
IBERIA,03-09-2025 18:12:21,Abarrotes,LECHE MILEX KINDER FUNDA 800 GRS,815.0,855,LECHE MILEX KINDER,FUNDA,KINDER,800 GRS
IBERIA,03-09-2025 18:46:13,Abarrotes,NUTRA SIN LACTOSA POUCH 6/1800 G,1550.0,1107,NUTRA SIN LACTOSA,POUCH,NUTRA,6/1800 G
